"","AAASYWB.KY.Equity","AESOPHK.KY.Equity","AHPACOB.KY.Equity","AISMERC.KY.Equity","AJAOPAR.KY.Equity","ALASOPP.KY.Equity","ALCINDA.KY.Equity","ALLIVFD.AU.Equity","ALTACIF.MP.Equity","ALTOGLA.KY.Equity","APEXGCE.US.Equity","APSASPH.KY.Equity","APSCHIA.KY.Equity","APSCHIN.KY.Equity","ARASALP.KY.Equity","ARMACRO.KY.Equity","ARMLLOA.KY.Equity","ARNASIA.KY.Equity","ARQCALA.KY.Equity","ARQVALA.KY.Equity","ARXBRLS.KY.Equity","ASCREHA.KY.Equity","ASEASCF.KY.Equity","ATCHSTA.KY.Equity","ATHASIE.SP.Equity","ATLRIVR.KY.Equity","ATMOSBE.KY.Equity","BERINUR.KY.Equity","BRASCEH.KY.Equity","BRASFXI.KY.Equity","BRAXFDA.KY.Equity","BRAXFDB.KY.Equity","BRVBRZL.KY.Equity","CAMAMAP.KY.Equity","CAMCCGA.KY.Equity","CAMGCSM.KY.Equity","CCASIAU.KY.Equity","CCIOIGF.KY.Equity","CDIFORD.VI.Equity","CEASOPP.AU.Equity","CHCIMPE.KY.Equity","CHEAGLE.KY.Equity","CHEETAH.US.Equity","CHINABS.KY.Equity","CLARCOB.BH.Equity","CMCHCSF.KY.Equity","CMTFGRC.KY.Equity","CNALPHA.KY.Equity","CONSTEB.KY.Equity","CONSTEQ.KY.Equity","COPLATA.KY.Equity","CSVCHNO.VI.Equity","DALAOFF.KY.Equity","DALGCHI.KY.Equity","DBDHAAB.KY.Equity","DORASPS.KY.Equity","DRAGALT.KY.Equity","EDAF001.KY.Equity","EMMENAA.BH.Equity","ENAMIND.KY.Equity","EVENSTR.KY.Equity","EXPIRES.KY.Equity","FABRAFF.KY.Equity","FAFRICA.BH.Equity","FAVRORC.KY.Equity","FBDREOI.KY.Equity","FIREFND.KY.Equity","FORASMA.KY.Equity","FOUCHOP.KY.Equity","FPP395A.KY.Equity","FRTNHDG.KY.Equity","GAAOPPO.KY.Equity","GAMCOFA.KY.Equity","GBAMBOO.KY.Equity","GHKNCVF.KY.Equity","GLDCHPL.KY.Equity","GLXCDVA.KY.Equity","GOLDCHI.KY.Equity","GREASHI.KY.Equity","GRECVPD.MV.Equity","GRNDRGN.KY.Equity","GRSPOPA.KY.Equity","HALCYON.KY.Equity","HARMFDR.KY.Equity","HARUSFD.KY.Equity","HKPTRLP.US.Equity","ICAPNIT.SJ.Equity","ILASCON.US.Equity","INDMAXG.MP.Equity","INDSMLI.MP.Equity","INFCOPP.KY.Equity","IVMAOPP.KY.Equity","JABEMX1.KY.Equity","K2AARFA.AU.Equity","KARSTAR.US.Equity","KINGSMD.KY.Equity","KISCUSD.KY.Equity","KISGLMS.AU.Equity","KKSPCFA.KY.Equity","KNIASPR.VI.Equity","KNOSSPA.KY.Equity","KOMOFUN.KY.Equity","KONDORA.KY.Equity","LAUOSSP.KY.Equity","LBNCHPO.KY.Equity","LEBEQPR.KY.Equity","LEGCHNA.KY.Equity","LHASTRF.KY.Equity","LUASVAL.KY.Equity","LWLASDF.NT.Equity","LYNASIA.KY.Equity","MERINHE.KY.Equity","MERINTF.KY.Equity","MIDASEQ.KY.Equity","MNJAPAR.KY.Equity","MQASALA.AU.Equity","MQASLSF.KY.Equity","NAVABRT.KY.Equity","NAVASIA.KY.Equity","NAVYILD.KY.Equity","NEWHBAS.KY.Equity","NHINDIA.MP.Equity","NORASXD.KY.Equity","NTADUSA.KY.Equity","NTASIAN.KY.Equity","OCMFUND.KY.Equity","OCTAPAF.KY.Equity","OPAFFRA.VI.Equity","OZASIAM.KY.Equity","PANGOLN.KY.Equity","PANNOTI.VI.Equity","PARAMEE.BM.Equity","PASINLD.KY.Equity","PASINLP.US.Equity","PELAALA.NA.Equity","PENASEF.AU.Equity","PENASEU.KY.Equity","PERUEQU.KY.Equity","PHALJAM.US.Equity","PPASIAS.KY.Equity","PPCHINA.KY.Equity","PRUENHN.KY.Equity","PSAARFL.KY.Equity","PSFZAR1.SJ.Equity","PSLATON.US.Equity","PXPVEEF.KY.Equity","QIEFMLB.MP.Equity","QUACHFA.KY.Equity","QUPANEF.VI.Equity","REALRTA.ID.Equity","REGCADY.KY.Equity","ROCIMAS.KY.Equity","RVCCLSA.KY.Equity","RVCUSCA.KY.Equity","SALAOPA.KY.Equity","SCICTFA.KY.Equity","SENTCAP.KY.Equity","SENTCRE.KY.Equity","SERICAB.KY.Equity","SMCCNMI.KY.Equity","SPCHOPA.KY.Equity","SPGRCHC.KY.Equity","SQEBLBE.KY.Equity","SQEBLOE.KY.Equity","SVGRCMN.KY.Equity","TANTALF.KY.Equity","TARPLNG.US.Equity","TELLGNT.KY.Equity","TICHVIA.KY.Equity","TK5YRGA.CH.Equity","TKFUNDS.CH.Equity","TKPROST.CH.Equity","TKYJULB.CH.Equity","TKYJULS.CH.Equity","TOCCATA.KY.Equity","TROPHY1.KY.Equity","UGFMSTA.KY.Equity","UGHDSOA.KY.Equity","UIFLORG.BM.Equity","VAPAHED.KY.Equity","VERAIUS.ID.Equity","VGBRZEM.KY.Equity","VICTBRZ.KY.Equity","VICTLAT.KY.Equity","VIOLETF.KY.Equity","VISDYHE.KY.Equity","VISFICH.KY.Equity","VITCHBA.KY.Equity","WFASREC.KY.Equity","WFASSCF.KY.Equity","WYCAASV.KY.Equity","YECYOSP.KY.Equity","ZEALCHI.KY.Equity","ZENUSOF.KY.Equity"
"142",-14.7702,-10.4349,-0.462,-3.3184,-10.114,-3.0786,-10.6646,-3.5984,-6.2072,0.3301,2.02,-11.839,-23.7139,-20.6339,-8.8718,3.3003,0.5985,-8.9214,-4.2795,-3.3627,-0.1997,-2.0485,-5.9154,-24.2173,-7.0608,-15.6227,-2.9572,-0.3922,-8.9257,1.5718,0.976,0.9781,-12.0183,0.1598,-0.8583,-14.6949,-0.8324,-10.4883,-8.5512,-3.6822,-1.908,-11.9944,-10.9681,-7.8644,-0.0507,-7.8877,-21.3582,-0.4062,-1.127,-2.3686,-1.5741,-15.3006,-6.93,-9.44,-1.91,-4.5727,-15.4126,-2.4599,-2.8861,-8.6153,-1.1666,-2.4859,-4.4651,-8.063,-6.2127,-6.477,-5.2123,-1.47,-5.996,-0.735,-17.2177,-19.1439,-6.6462,-15.1598,-15.1102,-17.1547,-2.5041,-11.1479,2.9172,-14.8169,-16.2664,0.138,1.0613,NA,-17.8813,-13.7219,-1.5103,-3.9467,-9.0395,NA,-11.5152,-11.698,-2.0588,-7.1752,-8.0304,-0.2818,-0.6309,-0.4216,0.4158,-0.5381,-5.5302,-0.8068,0.9371,-4.6989,-9.4334,-10.37,-21.6765,0.2641,-16.9237,0.2262,-7.1876,0.9919,0.3927,-1.8866,-2.6584,1.0896,1.1,0.5572,-2.7584,-4.6875,-9.3811,-9.2231,-1.4397,-9.916,-9.9139,-11.0198,-1.3669,-11.0306,-2.78,-1.6937,-7.5529,0.3292,-10.82,-10.81,-0.6486,-2.0193,-2.215,-7.4468,3.6303,-2.1267,-4.7365,-6.4809,-4.9081,-3.8299,-1.48,-6.5993,-7.4267,-16.7273,-1.2266,-8.7011,-12.5535,-8.3333,-0.6126,-0.6125,-3.6051,0.31,-0.8057,-0.8057,-4.5655,NA,-23.3609,-8.8696,-2.11,-2.12,0.2926,13.28,-17.94,-11.66,-17.5578,0.5272,-14.6299,-19.7211,-12.2017,-2.9308,-3.3932,NA,-13.1187,-17.9374,-11.9565,-3.0267,-9.8821,14.5749,-9.473,2.6054,NA,-7.3566,-10.1376,-0.7743,-7.1453,-8.891,-9.1709,-4.6454,-1.4531,0.503
"143",-1.3669,0.7591,0.4827,6.0698,-1.656,3.5874,-13.1573,-2.8755,-8.6023,0.71,1.38,-2.0004,-1.1403,-3.8318,-1.3201,-0.56,1.3193,-1.3285,0.34,0.9114,-1.04,-0.7456,-2.4738,2.6356,2.4507,0.8348,5.289,-0.3937,7.4261,-0.0467,1.3067,0.8451,1.069,-0.3663,-0.1065,-0.5636,-0.2893,3.8095,0.9941,0.5499,-1.0806,-0.493,5.8824,0.1566,-0.0546,-1.2855,-4.3591,-2.3753,1.8084,2.6481,0.6763,-0.7907,-6.1897,-1.03,-0.767,-9.4585,-3.9369,-2.23,3.7759,-9.9202,-0.2711,0.6483,22.627,-0.58,3.9397,3.6305,3.3667,-0.42,-2.5352,3.1905,-1.4855,-4.8434,-0.3032,-2.3566,-3.9401,-3.1646,0.1799,-3.7084,4.8785,-1.442,-1.111,0.2345,6.2096,-20.7819,-3.2448,-1.5261,1.0535,10.8103,-8.0745,-17.0018,-1.484,-2.8134,-0.6455,-1.5568,-9.9226,-0.714,0.6349,0.6774,0.5908,1.0404,7.461,7.4482,-1.2357,-32.0714,-1.8524,6.78,-2.146,0.2502,-2.021,0.1111,1.7543,-1.464,-0.828,0.4176,-5.2371,-3.7682,-3.63,0.5536,0.3591,0.0713,-1.0169,-9.5339,-3.4502,1.7167,1.7219,-0.755,0.9015,3.2996,-2.28,2.3048,-1.6274,0.2955,-19.98,-19.87,1.3287,1.1022,1.0482,8.6938,-0.9499,-0.1397,-1.202,1.0607,0.3522,-1.0988,3.84,6.4098,-8.7546,2.6882,-7.5959,-2.6574,2.8896,1.3528,-1.4687,-1.469,2.1749,0.21,-0.2577,-0.2577,4.6438,NA,-1.9582,-3.6085,4.68,4.67,-0.7217,-4.9056,4.92,-2.51,1.5347,0.3538,1.0783,-2.1395,-1.6724,0.3408,1.8389,-10.0033,-3.8655,-3.5275,-11.1111,1.1125,-0.9591,-14.014,3.3188,-5.5703,NA,-0.1625,-1.8933,4.0302,-3.058,-1.6588,8.056,0.2625,-0.1842,-0.5752
"144",14.4091,4.8328,2.4924,7.2439,6.2224,8.1865,16.4968,1.0965,9.8766,0.86,-1.13,9.3278,18.0516,14.5826,8.4879,-0.48,1.6145,8.4994,1.7526,0,4.55,4.8409,0.2237,16.3377,5.6107,1.9543,16.4954,-17.7866,21.1968,-0.0156,13.0554,0.2746,26.8591,-2.2473,1.2143,5.2377,2.6158,8.6715,8.2744,-1.5156,50.0774,7.5283,40.3479,7.3495,-0.055,4.0013,18.6018,-1.1556,10.5758,22.2149,1.5798,7.7442,7.6001,5.26,3.21,4.718,16.6974,0.76,3.7535,18.9745,0.9169,16.157,27.3763,1.24,9.655,9.6006,8.587,0.99,1.2249,5.1473,9.7758,20.6913,3.4482,9.4733,8.6209,6.6796,-1.0446,6.8907,0.2629,8.4997,13.8958,0.2339,19.9283,3.4084,3.5806,11.1807,1.7894,23.4947,12.1622,15.3213,7.6477,9.7808,0.53,4.036,11.4748,-4.8568,2.1293,2.397,0.7234,0.5354,0.4421,4.9457,-5.4161,45.2847,-0.4101,22.31,14.1745,0.2627,9.6898,0.2652,8.2335,8.0879,7.0693,2.2437,1.676,-1.7115,-1.85,0.5715,6.9767,6.6239,8.3694,11.9008,3.0779,8.9196,8.953,4.6028,-0.5941,3.2804,2.11,7.5909,3.293,0.3311,14.96,14.74,-1.8749,1.4269,1.9503,17.0736,0.7298,0.3989,3.2615,2.3961,3.7296,2.3646,1.84,0.0362,15.8328,5.451,3.5852,0.2637,7.918,0.3737,2.6546,2.6548,3.8473,0.25,1.5426,1.5426,7.8873,-16.6862,15.4667,4.8743,19.88,22.97,-2.1674,-14.5698,10.25,6.74,4.29,0.5765,6.3844,12.166,7.6338,1.9518,9.4096,15.2561,14.3261,13.6496,-11.1111,-0.1528,-0.8564,16.2981,10.0977,-2.1166,4.1399,6.7996,11.5916,-3.9482,11.4144,10.1691,7.5718,7.3519,4.1083,0.9365
"145",9.201,3.2121,1.4165,-0.8345,-0.234,1.8602,2.8907,1.8651,1.3429,1.68,0.08,0.5982,-0.3448,-0.2805,-1.6823,0.51,-2.6661,-1.6939,3.8658,8.5386,4.95,3.6167,-2.3906,1.3368,-0.0414,-0.9384,7.4417,-0.4808,11.5918,3.7971,7.2502,2.0486,5.8501,-1.3197,0.3892,1.199,-2.6233,1.5518,2.8284,0.1338,-1.7105,2.5069,8.6899,0.0728,-0.0553,0,-0.7603,-0.3007,5.3799,10.4054,1.626,1.7136,3.2797,4.14,1.501,3.1746,-3.122,-1.41,6.6707,3.0455,0.2422,8.2154,12.7641,2.15,2.6082,2.0091,2.732,1.3002,2.049,4.9279,0.9421,-0.765,-1.8067,1.0779,-0.5273,-1.65,-1.6378,-1.1364,2.1044,-0.5928,3.6771,0.2064,6.1739,-0.0653,-0.064,0.7533,0.122,8.3554,1.2048,2.5681,-0.9688,0.6144,3.0485,2.4784,3.8259,-2.4541,2.3166,2.7105,0.6984,0.3687,4.7847,1.1099,0.0661,-0.1298,-0.3331,11.1501,4.4071,0.2751,0.8782,0.2876,-0.6875,1.8049,2.435,-2.2418,-5.2767,-1.9054,-2.03,0.5677,-1.0033,1.002,-0.5975,2.7261,-0.3837,0.8796,0.6693,-0.7809,1.1809,5.9703,0.83,2.161,-1.3646,0.3177,5.9297,5.829,-0.2852,1.3195,0.9332,13.0235,-1.7702,-0.4902,-0.0602,4.3651,-0.5108,5.8165,3.66,2.9514,2.535,3.0901,0.4445,-2.8709,-0.6581,-3.5106,1.3658,1.3656,6.35,0.26,0.8791,0.8791,3.4815,-3.5352,0.675,0.2533,6.3,7.74,2.9742,1.3535,1.43,-0.86,0.884,-0.6639,-0.5372,-0.5625,-0.6574,-0.6428,0.6967,-5.925,-1.971,-2.2416,14.0625,-2.7242,-2.0615,8.3657,7.7022,-3.4687,2.7961,0.9433,-0.2511,1.6133,-0.5163,-0.8101,5.8001,-3.6434,0.5042,1.3333
"146",-0.7826,-1.953,0.4649,-0.3564,-3.3302,-0.4378,1.0635,3.3981,2.0265,2.68,-1.48,0.1628,-0.181,-0.6804,-0.6838,0.97,1.8683,-0.6681,1.5265,0.6808,-3.58,0.9575,-3.2412,-2.8312,-1.95,4.5619,-1.8793,0,-0.3999,-0.0075,-4.0243,-0.3806,-11.8636,-2.0377,-1.6786,-0.3578,1.504,-4.2117,-0.9786,4.7775,-0.253,-4.2831,-14.2367,-2.0378,-0.0513,-1.2723,-5.583,-0.4112,-4.643,-7.8222,-3.0599,-7.4441,1.0799,-0.27,0.67,-0.1378,-5.0036,1.68,-0.5592,2.7042,0.404,-10.9646,-3.2262,0.31,0.8579,1.8054,2.0451,-0.7899,-0.4724,-3.3009,-1.468,-5.1987,-0.0229,-8.0442,0.2959,-1.74,0.2766,-4.6959,-0.0717,-1.9401,4.1539,1.17,0.7908,-2.3427,-2.4637,2.5049,1.0203,-9.7614,0.5952,1.6249,-3.0978,-2.4936,-1.6174,0.2451,2.6647,-3.6038,-0.6038,-0.2399,0.4331,-0.0816,5.6456,-2.9723,0.5508,NA,0.4465,-9.98,-6.9051,0.2809,-3.2562,0.4546,-2.3729,-2.1045,-2.785,0.6483,-2.6226,-0.5297,-0.34,0.5671,-2.2297,-1.7196,-3.1717,-0.2559,-4.4591,2.644,2.6488,-1.8405,-0.8175,0.89,-0.67,-2.557,-1.3609,0.3287,-0.9822,-1.0448,-0.8166,-0.5606,-0.7481,-2.0924,5.3404,0.5912,1.9846,0.19,0.9251,-0.9772,3.97,3.65,2.9958,-3.7848,-0.6967,8.1121,-13.9803,-0.3308,0.2594,0.2594,4.4537,0.1,0.0306,0.0306,1.9739,-2.4401,-0.5633,-4.0858,-2.49,-5.97,-0.3579,0.2671,-6.55,-0.27,-3.9496,0.3985,-1.3065,-2.8305,-1.9277,0.4439,-1.1002,0.7035,-1.9232,0.6587,-1.3699,-0.4091,-0.0409,-10.783,-3.4614,0.8418,-1.5121,-1.8782,-3.207,0.0084,0.3187,1.177,-4.7196,NA,-0.492,NA
"147",0.2604,-0.6842,1.2445,0.3362,0.3219,4.7593,3.913,0.2173,3.2906,-0.16,-1.59,0.8559,1.8716,3.1249,-0.0256,1.4002,0.4006,-0.0331,0,1.2772,5.6,1.0295,-1.018,0.6044,1.8757,4.3244,12.94,-0.4831,11.564,-0.015,14.3662,1.3535,13.032,-0.2591,0.4083,-1.0231,-3.0432,1.3403,1.8315,-3.6987,-1.4416,0.4926,16.2711,-2.2288,-0.0536,0.6035,-0.1334,-1.0427,10.8322,20.2097,3.1061,-5.2603,0.1398,1.14,1.066,2.4797,-2.3139,2.3499,-1.5294,2.6267,0.3345,9.7042,12.7411,-9.39,1.0146,0.8748,3.9021,1.0599,-0.4699,-1.4667,-0.8107,2.6689,1.1706,5.4887,-3.3168,1.8202,1.2021,0.4056,2.2388,0.5072,1.7661,0.036,10.5748,-13.378,-14.2983,-4.2637,1.228,7.9423,1.7751,4.3097,-1.5143,3.6013,0.4865,-2.7663,3.5871,-5.6363,2.2779,2.4048,0.7045,1.3072,4.5085,0.9211,-1.28,-2.0127,-2.6784,14.94,-1.0523,0.2736,-2.7115,0.2421,7.6257,4.8917,5.3765,3.0475,0.8003,-2.2984,-0.7,0.5968,2.9717,1.144,0.8156,2.0949,6.0514,4.5324,4.5288,-1.5434,0.3907,-8.4001,-0.5902,2.4272,-2.0202,0.3154,1.2364,1.1619,1.7648,-4.9003,-4.6386,0.3413,-0.1903,0.433,-0.5329,0.0478,0.038,2.6882,1.35,3.5503,2.4519,-0.3414,1.5621,0.8255,-0.7137,-1.9912,0.4922,0.4921,0.3054,0.22,1.024,1.024,1.7927,3.3225,0.7013,0.0242,15.24,17,-0.4925,-6.7661,11.95,0.06,-2.0496,0.4424,2.533,1.9121,1.2992,1.2177,1.7776,5.4558,3.544,1.0588,6.9444,-2.812,-2.7846,9.8699,14.2087,-1.8409,3.5913,1.2934,-1.1116,-2.4827,-0.7479,-1.5559,-2.3409,1.8252,-0.0507,-2.6276
"148",2.7801,1.9882,2.5255,0.0495,3.035,2.3861,8.4031,-1.8397,3.1583,-0.51,4.17,-0.0964,1.382,0.4544,4.5721,-0.56,1.2749,4.5663,2.7119,3.1283,6.49,6.2585,0.4343,-5.0482,3.4785,-1.6753,4.9071,-0.4854,8.1358,0.12,0.4029,0.5264,4.4856,-0.8476,-0.5082,1.991,7.7477,6.3009,5.73,4.0262,0.1507,1.5988,12.8751,-0.3799,-0.0523,-2.7044,5.409,2.5685,5.2964,7.5841,3.4949,7.746,3.8702,2.22,2.892,4.0096,0.9071,0.2731,0.5606,9.8223,1.6914,9.5507,9.894,-2.58,5.0434,4.6062,3.4223,1.14,1.4164,1.2092,2.4052,3.0463,3.2726,4.1068,-1.7665,2.9601,1.333,4.805,2.1783,4.4761,1.725,-0.0674,5.8475,0.0894,0.1032,1.3101,0.8184,7.477,2.907,3.9727,3.7585,1.5113,1.8697,3.7515,4.0904,-4.4753,2.7543,2.9746,0.7588,-0.5242,6.7263,7.6704,-0.7297,-2.7088,4.1879,15.55,5.9052,0.0195,2.2208,0.3329,8.1355,1.1968,1.1588,0.1866,-0.6181,2.5342,2.51,0.5296,6.3087,5.4558,6.1251,9.9628,0.4442,2.8544,2.8569,1.0316,5.3815,0.6606,-0.5099,4.3297,1.0912,0.3249,4.6319,4.5999,2.4956,-0.9667,-1.0429,4.3189,1.1699,-0.272,2.1639,3.5576,3.169,1.318,1.65,4.8641,4.9373,2.3527,3.8015,7.2391,-4.751,0.2257,1.3479,1.3478,2.4237,0.75,2.4962,2.4962,6.7779,-0.1634,4.429,7e-04,3.57,7.94,3.2024,0.1714,9.33,2.19,1.4535,0.8274,1.3826,5.9654,4.1082,1.1055,1.5212,2.9653,4.486,5.3268,-2.5974,3.8362,6.5068,9.7004,9.4233,5.8433,-3.3816,2.287,3.1352,-2.9529,6.1558,4.9823,2.4241,3.3791,2.7857,1.43
"149",2.2888,2.7318,1.0123,-4.8399,1.257,2.112,2.4546,6.1384,1.2532,-0.86,6.04,0.2598,2.0635,0.5623,3.544,1.4997,-1.6021,3.5389,-2.0415,-1.0488,1.92,2.3862,5.507,1.2182,-0.506,10.5237,0,4.878,1.8882,-0.0075,1.5127,0.3019,6.9671,-0.6388,-0.9613,2.4365,-1.2882,4.3522,2.9363,-0.0446,0.2507,NA,9.1731,3.2799,-0.053,2.8631,7.3276,0.5497,-0.1531,-0.2289,0.6915,6.7363,1.7602,-0.24,1.646,4.2389,3.8927,1.0269,-0.8994,3.1296,2.7125,3.0601,-1.3819,2.02,2.898,2.3156,3.8588,0.4899,0.5455,-0.0508,6.9973,5.4789,0.6358,10.3293,15.6515,2.55,1.6902,8.0284,-1.9885,4.4435,-0.5057,0.1615,3.9117,5.5797,5.9946,2.509,0.7585,2.4764,0.565,3.9858,0,1.5385,-0.0696,2.4743,1.3492,0.9163,0.2818,0.5321,0.9197,1.9457,-2.6558,1.209,0.1781,2.2102,5.4083,5.5,9.1191,0.2468,2.1964,0.1888,-0.9468,-0.758,-0.3595,-1.4713,-0.7429,-0.2705,-0.4,0.3629,3.1881,2.5237,2.2169,-0.3698,3.8201,3.5937,3.5953,5.7951,3.3459,-1.7612,1.6898,-0.3224,2.9302,0.3239,-3.61,-3.67,-0.7674,1.63,1.4757,2.5663,1.1803,0.4581,1.4865,2.5831,2.0385,2.5789,1.63,5.9809,4.0917,-0.1698,-1.5551,1.1028,-6.6534,1.8581,0.592,0.5919,3.9925,0.79,1.476,1.476,1.8884,6.5815,6.4033,2.9045,0.75,-1.97,2.8593,2.7382,-1.07,6.07,1.9873,1.0452,1.6195,2.4289,1.3988,0.4456,-1.0433,2.4816,4.2968,3.5939,-2.6667,3.0683,-0.5405,3.2411,-2.4871,2.7251,-3.6322,-0.0732,7.9062,1.9095,1.6172,1.1347,1.566,1.1734,5.8136,-0.8284
"150",-1.3803,0.8697,-0.145,0.3259,-1.0395,-3.862,2.5008,-1.2121,-1.4827,-1.12,1.12,-0.3867,0.2412,-1.6332,-0.1589,-0.85,1.5519,-0.1495,-4.0165,-3.1192,-0.35,0.4573,-0.8441,-3.4287,0.6111,2.2217,-1.69,0,0.3408,0.1498,0.5505,0.3771,-0.1932,-0.6398,-0.9097,1.3877,4.5426,2.4911,2.4517,-1.5157,-1.1004,8.2604,2.844,0.0739,-0.0533,0.5993,2.1348,0.2961,-0.483,-1.1051,1.3724,-4.5993,3.4298,2.03,0.852,2.132,-0.0594,-2.09,0.584,4.0937,0.7935,-0.9947,1.8409,-0.01,1.7153,2.5514,5.2971,0.22,4.0223,0.313,3.1113,0.1308,0.178,4.7199,2.8476,3.0396,0.9182,3.3019,-0.4214,1.8329,-3.1675,0.1501,5.821,5.1165,5.5139,1.1861,-0.4534,-1.1948,1.6854,0.3886,4.6103,-1.3196,0.164,1.2446,-0.423,-1.8382,1.2968,1.4367,0.7512,-0.7555,15.3775,-0.1211,0.6149,-2.28,2.24,-2.89,0.2619,0.2397,2.1563,0.1538,-0.246,0.3281,0.4692,-1.0301,NA,-2.0948,-2.22,0.4973,1.8048,2.5846,-0.0304,1.1535,3.0691,-0.0964,-0.1004,5.1565,1.7169,1.3335,-0.2302,-0.287,-1.4189,0.3108,-0.8,-0.88,0.6745,1.6582,1.6656,0.5391,1.3599,1.4704,1.1461,0.5594,-1.8699,-2.1157,0.81,-0.2508,-1.3195,5.7046,0.0274,-0.5583,2.8064,0.8292,0.4467,0.4472,-1.3303,0.65,-0.2764,-0.2764,2.056,-1.5352,2.3809,1.3158,-0.97,-0.52,-1.612,NA,1.08,0.1,-2.601,-0.3152,-0.7845,-0.1157,-0.1999,0.1921,-0.1066,NA,-1.0837,-0.5483,7.9452,2.6428,-0.6365,-0.8101,0.6797,1.9194,-1.4271,4.4291,4.7361,-0.1401,3.2117,1.022,2.4058,3.0688,1.1464,0.7922
"151",-0.9797,2.0133,-0.1609,0.3732,-2.8867,2.3108,3.2767,0.7502,1.667,-0.4699,-0.34,0.6307,-1.4489,-0.1075,-1.6455,0.4698,5.2438,-1.6465,-0.46,-0.49,6.88,3.3037,-5.1905,0.2367,-2.5345,-5.6831,6.307,-0.4651,8.2437,3.8439,4.0853,1.2145,-2.5903,-0.038,-1.1357,-2.6496,-2.2835,0.1634,-1.7083,-2.0887,-1.1063,2.3074,10.4405,-0.8856,-0.0533,-1.0805,-0.9247,-2.3893,5.1869,10.6184,2.7969,1.3329,1.6898,0.63,0.899,-0.8081,-2.4251,-0.02,-0.4899,2.4615,0.1312,10.9104,5.2251,1.11,-1.2287,-0.4217,0.3777,0.04,-0.8408,1.3429,0.2962,-2.9483,-4.3187,-0.0106,3.5578,-1.4797,-3.1124,-3.1411,0.5819,-1.3625,1.8834,0.1866,0.064,1.6699,1.799,NA,-0.0121,9.4229,2.2099,3.1904,-1.5215,-2.6746,-1.3016,-3.3499,1.581,0.5222,-0.1422,0.0373,0.6419,-0.4006,1.0054,1.2791,2.6559,-2.3369,3.8009,14.31,-1.388,0.2779,0.1981,0.1891,2.643,7.6794,5.7668,-0.8594,7.4894,3.2668,-12.1482,0.2259,4.5673,-0.5399,-1.667,3.6184,-3.6321,2.5382,2.5412,0.0084,-2.9174,2.6597,0.6502,0.3,1.262,0.3216,11.0401,11.25,0.245,0.4278,0.3063,3.6574,4.4501,-0.3888,0.7176,2.5503,-2.104,1.1298,0.49,-3.5831,1.7601,-0.8513,3.2837,-2.5799,-8.9356,-2.4123,0.2475,0.2475,5.4698,0.66,0.474,0.474,2.856,0.1703,-1.5548,-1.39,5.9,10.95,-2.2109,1.8323,-2.03,-2.33,-1.3796,0.1459,0.9598,1.4111,1.1231,0.6254,-0.4997,-21.3154,0.455,0.9791,2.7919,-1.5685,-0.1638,11.1071,10.8696,10.7945,-1.9768,-3.0043,0.8127,0.9119,3.1194,-0.4154,2.5066,-2.4483,-1.8147,-0.2861
"152",1.4656,2.0261,-0.9274,-1.9573,-0.9571,-5.4895,-10.3669,-0.3666,-6.3508,-0.26,1.55,-4.8915,0.9083,-2.7352,-3.0363,1.5199,-1.7269,-3.0487,3.8809,3.5327,-2.54,0.7853,-1.094,1.0987,-5.7377,7.454,-10.5401,-0.4673,-14.2315,-0.0288,-3.4526,-0.8765,-12.3244,1.7394,0.3159,0.8397,-5.1144,-1.4276,-1.8659,-1.5257,-0.7991,2.235,-7.8545,1.1914,-0.0531,1.0412,6.6887,-0.1799,-8.2154,-14.5705,-1.8111,-2.6927,0.4001,1.31,-2.067,-4.9711,-2.0462,-1.98,2.7234,-13.0499,2.4941,-10.2125,-15.3174,-5.65,-2.2403,-0.591,0.8515,2.34,-3.0652,2.8052,-0.0091,-0.9806,NA,2.7592,4.9775,0.5498,NA,-3.1717,-3.5598,0.1112,-6.178,0.327,12.391,-3.9079,-4.2093,NA,1.2279,-10.6582,-13.5135,-10.5794,-1.8114,-3.2316,1.41,1.5899,-6.954,-4.8614,0.4986,0.6781,0.9535,-0.6838,-1.4705,-8.7036,5.3218,0.3227,-0.253,-6.14,0.5373,0.2707,2.1841,0.3465,-5.4032,-8.8637,-8.3135,-0.1734,7.5881,-3.0524,-2.7803,0.4934,-8.1034,-6.152,-0.9522,-11.622,-0.9489,-4.7706,-4.7672,0.4906,-3.8876,-11.5687,NA,-5.5368,-0.9477,0.3086,-10.6001,-10.73,-1.0389,-1.6331,-1.7188,-3.3957,3.0402,1.1405,-0.6365,0.1309,-5.2156,-1.3683,-1.66,-4.3161,-5.4455,-1.6865,-1.5799,-6.6755,-5.8915,-1.0674,-0.5819,-0.5818,0.8074,0.57,0.3121,0.3121,-1.3684,-2.1793,-2.9082,5.245,-11.93,-13.75,-1.907,-4.3075,-9.46,-4.97,0.9203,-0.6881,1.3398,1.5778,0.9475,-0.3629,-5.2079,0.7599,1.5788,1.3663,-4.9383,0.1203,-4.5752,-10.0262,-27.8229,-5.5766,-8.0477,-0.6534,0.3368,-1.3381,-7.0445,-6.0429,1.4816,-0.2245,-1.1666,-0.5577
